run_id,model_provider,model_name,model_version,run_timestamp,temperature,prompt_id,prompt_text,schema_version,raw_output_file,parsed_spec_file,parse_success,pre_solve_blocking_errors,pre_solve_warnings,field_accuracy,ambiguity_flagged,manual_repair_required,notes
gemini-flash-lite-latest__M5__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:30.140912+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r1.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:31.440912+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r1.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:32.717912+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r1.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:34.262912+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r1.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:35.370912+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r1.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:36.537417+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r1.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:37.657925+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r2.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:38.890925+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r2.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:40.181925+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r2.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:41.389924+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r2.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:42.813925+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r2.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:44.075925+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r2.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:45.444925+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r2.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:47.316942+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r2.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:48.488943+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r2.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:49.613942+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r2.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:50.761943+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:51.915942+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:53.202942+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:54.332942+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r3.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:55.550942+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r3.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:56.877957+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r3.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:58.265956+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r3.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:59.883957+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r3.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:00.970957+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r3.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:02.114957+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r3.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:03.211957+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:04.395957+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:05.746957+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:06.994967+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r4.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:08.361967+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r4.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:09.542967+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r4.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:10.829969+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r4.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:12.400968+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r4.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:13.443968+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r4.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:14.627967+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r4.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:15.746968+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r5.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:16.982982+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r5.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:18.202982+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r5.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:19.439982+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r5.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:20.706981+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M5__r5.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:22.023981+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M6__r5.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:23.392981+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M7__r5.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:24.998981+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M8__r5.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:26.094982+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M9__r5.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:21:27.179997+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M10__r5.spec.json,true,0,1,,False,False,
