run_id,model_provider,model_name,model_version,run_timestamp,temperature,prompt_id,prompt_text,schema_version,raw_output_file,parsed_spec_file,parse_success,pre_solve_blocking_errors,pre_solve_warnings,field_accuracy,ambiguity_flagged,manual_repair_required,notes
gemini-flash-lite-latest__M3__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:15.412192+00:00,0.3,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r1.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:16.554379+00:00,0.3,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r1.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:17.985883+00:00,0.3,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r1.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:19.203883+00:00,0.3,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r1.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:20.501885+00:00,0.3,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r1.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:22.060883+00:00,0.3,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r1.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:23.147883+00:00,0.3,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r1.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:24.350883+00:00,0.3,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r1.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:25.539883+00:00,0.3,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r2.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:26.728880+00:00,0.3,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r2.spec.json,true,1,0,0.8888888888888888,False,True,
gemini-flash-lite-latest__M3__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:27.913881+00:00,0.3,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r2.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:29.219879+00:00,0.3,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r2.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:30.449879+00:00,0.3,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r2.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:31.772879+00:00,0.3,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r2.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:33.150879+00:00,0.3,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r2.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:34.718879+00:00,0.3,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r2.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:35.953879+00:00,0.3,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r2.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r2,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:36.998894+00:00,0.3,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r2.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:38.081893+00:00,0.3,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:39.209894+00:00,0.3,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:40.419894+00:00,0.3,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r3.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:41.548893+00:00,0.3,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r3.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:42.852894+00:00,0.3,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r3.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:44.027894+00:00,0.3,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r3.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:45.295894+00:00,0.3,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r3.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:46.764907+00:00,0.3,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r3.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:47.852907+00:00,0.3,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r3.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r3,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:49.013907+00:00,0.3,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r3.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:50.167907+00:00,0.3,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:51.287907+00:00,0.3,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:52.521907+00:00,0.3,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r4.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:53.702907+00:00,0.3,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r4.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:54.966907+00:00,0.3,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r4.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:56.196907+00:00,0.3,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r4.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:57.461924+00:00,0.3,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r4.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:24:59.070924+00:00,0.3,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r4.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:00.179941+00:00,0.3,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r4.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r4,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:01.322942+00:00,0.3,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r4.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:02.434941+00:00,0.3,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M1__r5.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:03.619941+00:00,0.3,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M2__r5.spec.json,true,1,0,0.8888888888888888,False,True,
gemini-flash-lite-latest__M3__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:04.804941+00:00,0.3,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M3__r5.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:05.924941+00:00,0.3,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M4__r5.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-flash-lite-latest__M5__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:07.192622+00:00,0.3,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M5__r5.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-flash-lite-latest__M6__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:08.349622+00:00,0.3,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M6__r5.spec.json,true,0,1,,True,False,
gemini-flash-lite-latest__M7__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:09.596622+00:00,0.3,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M7__r5.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-flash-lite-latest__M8__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:11.219622+00:00,0.3,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M8__r5.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-flash-lite-latest__M9__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:12.349622+00:00,0.3,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M9__r5.spec.json,true,0,0,,False,False,
gemini-flash-lite-latest__M10__r5,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:25:13.445623+00:00,0.3,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_t03_20260612/gemini-flash-lite-latest__M10__r5.spec.json,true,0,1,,False,False,
